Title,Location,Salary,Description,ID
DevOps Engineer and Technical Coach Mentor,"Rosemont, IL",$88K - $131K (Glassdoor est.),"Experience in systems architecture, design, development, and programming in object-oriented and relational databases and client server platforms.&hellip;
Skills: CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3141
Principal DevOps Engineer,"Chicago, IL",$130K - $190K (Employer est.),"As a team member, you will be developing tools to create and maintain cloud infrastructure, automate the management of complex service-oriented applications,…&hellip;
Skills: CI/CD, Cloud infrastructure, Go, Software troubleshooting, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3145
iOS Developer,"Chicago, IL",$84K - $117K (Glassdoor est.),"Design and develop software applications (apps) for mobile phones, Smartphones, tablets, and other mobile devices. Proven work experience as a Mobile developer.&hellip;
Skills: MVC, Management, iOS development, iOS, Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3149
Sr. Software Engineer-Guidewire,"Chicago, IL",$72K - $141K (Employer est.),"In conjunction with operations area technical staff, supports the implementation of the application into production and testing environments.&hellip;
Skills: Computer science, Oracle, WebSphere, DB2, Program development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3153
Sr. Software Engineer-JAVA,"Chicago, IL",$118K - $178K (Glassdoor est.),"Strong knowledge of interface design and user centered design methods. Acts as technical consultant to programming staff and/or business unit to mentor staff in…&hellip;
Skills: Computer science, Program development, Visual Studio, C#, System design",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3157
Senior Software Engineer Consultant - Engagement Lead,"Chicago, IL",$125K - $175K (Employer est.),"Lead mid-size and enterprise client engagements, serving as a trusted advisor and thought leader in tech strategy with a focus on AI strategy and implementation…&hellip;
Skills: Cloud infrastructure, Management, Scrum, Financial services, AI",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3161
Software Developer - AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Writing skills, C#, English, SQL, C++",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3285
Remote Automation Solutions Engineer (Territory Supporting Central US),"Chicago, IL",$100K - $110K (Employer est.),"See the process through by going into the field to assist with the install, program and verify solution integrity as needed.&hellip;
Skills: Analysis skills, Programmable logic controllers, Organizational skills, Product demos, Computer skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3286
"Lead Full Stack Engineer (Go, React, AWS)","Chicago, IL",,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, React, Kubernetes, DevOps",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3287
Nodejs Developer with React,"Chicago, IL",$100K - $130K (Employer est.),"Conduct software analysis programming testing and debugging. Social well-being benefits like subsidized back-up child/elder care and tutoring.&hellip;
Skills: Node.js, CSS, Bootstrap, React, Sales",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3288
Senior DevOps Engineer,"Chicago, IL",$145K - $165K (Employer est.),"Lead incident management and post-mortem processes, driving root-cause analysis and solutions to prevent recurrence. Able to work under pressure.&hellip;
Skills: CI/CD, Computer science, Cloud infrastructure, Azure, Vendor management",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3292
"Engineer, iOS","Chicago, IL",$99K - $144K (Glassdoor est.),"You'll design, develop, and optimize core systems powering millions of transactions daily, delivering innovative solutions that delight customers and drive…&hellip;
Skills: Azure, MVC, Software troubleshooting, iOS development, Mobile applications",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3296
"Senior Engineer, Software Implementation (Machine Learning and Audio)","Niles, IL",$76K - $119K (Glassdoor est.),"Masters or Bachelors in electrical engineering/DSP, computer science, computer engineering, Human-Computer Interaction or a related field.&hellip;
Skills: TensorFlow, Azure, Signal processing, Internet of things, OOP",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3300
Senior Software Engineer,"Westmont, IL",$91K - $132K (Glassdoor est.),"In addition, we develop a custom solution for distributed computing, 3D graphical processing tools, high-performance data storage and various back-end APIs.&hellip;
Skills: JUnit, Java, Application development, OOP, C++",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3304
Site Reliability Engineer (SRE)_ Mandarin Speaking,"Chicago, IL",$71K - $118K (Glassdoor est.),"Education: Bachelor's or Master's degree in Computer Science, Electrical Engineering, or a related field. Experience: 2-3 years of experience in Infrastructure,…&hellip;
Skills: CI/CD, Mandarin, Computer science, Cloud infrastructure, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3308
Principal Observability Engineer,"Chicago, IL",$160K - $171K (Employer est.),"Develops and executes technical software development strategy for the observability engineering domain. Facilitates incident detection and response by working…&hellip;
Skills: CI/CD, Go, Incident management, Software troubleshooting, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3312
Sr. Embedded Systems Engineer,"Chicago, IL",$111K - $166K (Glassdoor est.),"Experience with debugging and interacting with electrical and mechanical hardware. Strong in developing embedded systems (SoC, microcontroller architecture,…&hellip;
Skills: MATLAB, Git, Electrical experience, Ethernet, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3316
Site Reliability Engineer (SRE),"Chicago, IL",$117K - $178K (Glassdoor est.),"Experience with incident resolution (on-call support), application errors and performance troubleshooting using Dynatrace and Splunk to assist application team…&hellip;
Skills: CI/CD, Software troubleshooting, Kubernetes, DevOps, Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3320
Azure Cloud Engineer,"Chicago, IL",$77K - $130K (Employer est.),"Independently and collaboratively lead client engagement workstreams focused on improvement, optimization, and transformation of processes including…&hellip;
Skills: Azure, Analysis skills, IT, Linux, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3324
Oracle Software Engineer,"Rosemont, IL",,"5-7 years’ experience in architecture, design and implementation of integration solutions. 5-7 years’ experience reviewing, translating and refining business…&hellip;
Skills: Oracle, Software troubleshooting, Microsoft SQL Server, Research, Weblogic",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3328
"Sr. Developer, Web Services","Wood Dale, IL",$130K - $140K (Employer est.),"Design, develop, maintain, and test RESTful or SOAP web services using Java or Python, and if necessary, using other software development stacks or web service…&hellip;
Skills: CI/CD, Authentication, Azure, Management, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3331
"Senior .NET Engineer ( Chicago, Boston)","Chicago, IL",$130K - $150K (Employer est.),"Provide technical guidance and mentorship to the team of software developers. Performs Systems Analysis and Design, prepares functional specifications and…&hellip;
Skills: ASP.NET, Azure, Software troubleshooting, C#, Microsoft SQL Server",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3335
Industrial Automation and IIT Support Engineer II,"Chicago, IL",$80K - $110K (Employer est.),"Requires a bachelor's degree (or international equivalent) in automation engineering, electrical engineering, mechanical engineering, manufacturing engineering,…&hellip;
Skills: Jira, Remedy, Microsoft SQL Server, Programmable logic controllers, Project management",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3339
Automation Engineer,"Chicago, IL",$95K - $115K (Employer est.),"The Automation Engineer will provide design, fabrication, programming, installation, commissioning/testing, & support of primarily Water/Wastewater control…&hellip;
Skills: Computer literacy, Programmable logic controllers, Electrical experience, Computer networking, Organizational skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3343
Senior Software Engineer - Master Data Management,"Chicago, IL",$87K - $130K (Glassdoor est.),"Develop the technical design for solutions based on the defined scope, requirements, and functional design provided by the Product team and other stakeholders.&hellip;
Skills: Software troubleshooting, Relational databases, SAP, Data structures, C#",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3347
Senior Software Engineer,"Chicago, IL",$85K - $149K (Employer est.),"Integrate enterprise applications with complex third-party applications, develop complex analytical reports, and develop new robust and secure reporting and…&hellip;
Skills: Computer science, Oracle, Business analysis, Databases, SQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3351
Site Reliability Engineer III,"Chicago, IL",$98K - $164K (Employer est.),"Understanding of software development life cycle and associated tools such as Bamboo, JIRA and Git. Maintain services through Observability concepts and…&hellip;
Skills: Jira, CI/CD, Azure, Oracle, Go",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3355
Senior Embedded (Android) Developer,"Chicago, IL",$97K - $124K (Glassdoor est.),"Design, develop and test Android apps for phones and other Android based devices. Participate in and contribute to app and systems design, review and…&hellip;
Skills: Jira, CI/CD, TCP, Mobile applications, iOS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3359
Senior Oracle APEX Developer II,"Chicago, IL",$150K - $216K (Employer est.),"Experience with secure network programming in an Oracle environment; use of security certificates, HTTPS callouts, etc. Ideally, you will also have:&hellip;
Skills: AJAX, Oracle, CSS, Windows, Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3363
Sr. Virtualization and Cloud Engineer,"Chicago, IL",$168K - $243K (Employer est.),"Follow an SDLC to capture requirements, design, develop, test, and deploy technical solutions from ‘cradle-to-grave’ using proper change control processes and…&hellip;
Skills: Power BI, TCP, Cloud infrastructure, Azure, Cloud architecture",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3367
Senior Software Engineer- Automation (RPA),"Chicago, IL",$125K - $175K (Employer est.),"Local trucking is the lifeblood of every regional economy, and yet this $82 billion industry still relies heavily on phone calls and fax machines.&hellip;
Skills: Pegasystems, REST, Integration testing",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3371
DevOps Decurity Architect,"Chicago, IL",$129K - $178K (Glassdoor est.),"Creating principles based on strategy and from these principles, detailed technical requirements that enterprise architects, infrastructure engineers, and…&hellip;
Skills: DevOps, Test-driven development, Cybersecurity",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3375
"Senior Machine Learning Engineer, Finanical Services","Chicago, IL",$110K - $171K (Glassdoor est.),"General ML engineering skills and statistical analysis methods, such as classification, association rules, sentiment analysis, topic modeling, time-series…&hellip;
Skills: TensorFlow, Azure, Data mining, English, Statistical analysis",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3379
Staff Building Automation Engineer - Mission Critical (Chicago),"Chicago, IL",$64K - $90K (Glassdoor est.),"The Staff Building Automation Engineer will participate on both multi-disciplinary and controls-specific engineering teams to develop and review Building…&hellip;
Skills: AutoCAD, Controlling experience, Data center experience, Microsoft Office, Revit",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3383
Trading Systems C++ Engineer,"Chicago, IL",$124K - $171K (Glassdoor est.),"Effective communication skills, with the ability to engage effectively with both technical and non-technical stakeholders. Retirement Plans: 401K and Roth 401K.&hellip;
Skills: Data structures, C++, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3387
Commercial Analytics Client Delivery Engineer,"Chicago, IL",$95K - $180K (Employer est.),"Cross-functional collaboration: Work closely with cross-functional teams, including data scientists, analytics engineers, actuaries, and consultants, to develop…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Computer science, Power BI, Microsoft Excel",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3391
